profileID,respID,qID,altID,obsID,enrollment,monthly,window,guaranteed,minimum,charger_No,charger_Yes,time_control_5pm-9am,time_control_24/7,no_choice
640,143,4,1,1140,100,10,4,60,30,0,1,1,0,0
847,143,4,2,1140,100,10,4,70,30,1,0,0,1,0
0,143,4,3,1140,0,0,0,0,0,0,0,0,0,1
757,143,5,1,1141,100,10,2,70,30,1,0,1,0,0
1131,143,5,2,1141,300,15,2,60,40,0,1,0,1,0
0,143,5,3,1141,0,0,0,0,0,0,0,0,0,1
1080,143,6,1,1142,300,20,4,60,40,0,1,1,0,0
1155,143,6,2,1142,300,10,0.5,70,40,1,0,1,0,0
0,143,6,3,1142,0,0,0,0,0,0,0,0,0,1
102,143,7,1,1143,300,10,1,50,20,0,1,0,1,0
618,143,7,2,1143,300,15,2,60,30,1,0,1,0,0
0,143,7,3,1143,0,0,0,0,0,0,0,0,0,1
1260,143,8,1,1144,300,20,1,70,40,0,1,0,1,0
654,143,8,2,1144,300,15,0.5,60,30,1,0,0,1,0
0,143,8,3,1144,0,0,0,0,0,0,0,0,0,1
403,144,1,1,1145,100,20,2,70,20,1,0,0,1,0
49,144,1,2,1145,100,15,2,50,20,0,1,1,0,0
0,144,1,3,1145,0,0,0,0,0,0,0,0,0,1
590,144,2,1,1146,200,15,0.5,60,30,0,1,1,0,0
498,144,2,2,1146,300,10,4,50,30,0,1,1,0,0
0,144,2,3,1146,0,0,0,0,0,0,0,0,0,1
761,144,3,1,1147,200,15,2,70,30,1,0,1,0,0
319,144,3,2,1147,100,15,1,70,20,0,1,1,0,0
0,144,3,3,1147,0,0,0,0,0,0,0,0,0,1
369,144,4,1,1148,300,20,0.5,70,20,1,0,0,1,0
504,144,4,2,1148,300,20,4,50,30,0,1,1,0,0
0,144,4,3,1148,0,0,0,0,0,0,0,0,0,1
1267,144,5,1,1149,100,20,2,70,40,1,0,0,1,0
450,144,5,2,1149,300,20,0.5,50,30,0,1,1,0,0
0,144,5,3,1149,0,0,0,0,0,0,0,0,0,1
620,144,6,1,1150,200,20,2,60,30,1,0,1,0,0
604,144,6,2,1150,100,10,1,60,30,0,1,1,0,0
0,144,6,3,1150,0,0,0,0,0,0,0,0,0,1
1277,144,7,1,1151,200,20,2,70,40,0,1,0,1,0
2,144,7,2,1151,200,10,0.5,50,20,1,0,1,0,0
0,144,7,3,1151,0,0,0,0,0,0,0,0,0,1
1136,144,8,1,1152,200,10,4,60,40,1,0,0,1,0
389,144,8,2,1152,200,10,1,70,20,0,1,0,1,0
0,144,8,3,1152,0,0,0,0,0,0,0,0,0,1
522,145,1,1,1153,300,20,0.5,50,30,0,1,0,1,0
1207,145,1,2,1153,100,10,4,70,40,1,0,1,0,0
0,145,1,3,1153,0,0,0,0,0,0,0,0,0,1
450,145,2,1,1154,300,20,0.5,50,30,0,1,1,0,0
580,145,2,2,1154,100,15,0.5,60,30,1,0,1,0,0
0,145,2,3,1154,0,0,0,0,0,0,0,0,0,1
496,145,3,1,1155,100,10,4,50,30,0,1,1,0,0
453,145,3,2,1155,300,10,1,50,30,1,0,1,0,0
0,145,3,3,1155,0,0,0,0,0,0,0,0,0,1
458,145,4,1,1156,200,20,1,50,30,1,0,1,0,0
623,145,4,2,1156,200,10,2,60,30,0,1,1,0,0
0,145,4,3,1156,0,0,0,0,0,0,0,0,0,1
266,145,5,1,1157,200,15,2,60,20,0,1,0,1,0
684,145,5,2,1157,300,20,1,60,30,0,1,0,1,0
0,145,5,3,1157,0,0,0,0,0,0,0,0,0,1
856,145,6,1,1158,100,10,4,70,30,0,1,0,1,0
368,145,6,2,1158,200,20,0.5,70,20,1,0,0,1,0
0,145,6,3,1158,0,0,0,0,0,0,0,0,0,1
1045,145,7,1,1159,100,10,2,60,40,1,0,1,0,0
1170,145,7,2,1159,300,20,0.5,70,40,0,1,1,0,0
0,145,7,3,1159,0,0,0,0,0,0,0,0,0,1
780,145,8,1,1160,300,15,4,70,30,1,0,1,0,0
628,145,8,2,1160,100,20,2,60,30,0,1,1,0,0
0,145,8,3,1160,0,0,0,0,0,0,0,0,0,1
683,146,1,1,1161,200,20,1,60,30,0,1,0,1,0
1037,146,1,2,1161,200,10,1,60,40,0,1,1,0,0
0,146,1,3,1161,0,0,0,0,0,0,0,0,0,1
196,146,2,1,1162,100,20,2,60,20,0,1,1,0,0
1009,146,2,2,1162,100,10,0.5,60,40,1,0,1,0,0
0,146,2,3,1162,0,0,0,0,0,0,0,0,0,1
877,146,3,1,1163,100,15,0.5,50,40,0,1,1,0,0
771,146,3,2,1163,300,15,2,70,30,0,1,1,0,0
0,146,3,3,1163,0,0,0,0,0,0,0,0,0,1
939,146,4,1,1164,300,10,0.5,50,40,1,0,0,1,0
1134,146,4,2,1164,300,20,2,60,40,0,1,0,1,0
0,146,4,3,1164,0,0,0,0,0,0,0,0,0,1
863,146,5,1,1165,200,20,4,70,30,0,1,0,1,0
773,146,5,2,1165,200,20,2,70,30,0,1,1,0,0
0,146,5,3,1165,0,0,0,0,0,0,0,0,0,1
158,146,6,1,1166,200,15,0.5,60,20,0,1,1,0,0
1102,146,6,2,1166,100,15,1,60,40,1,0,0,1,0
0,146,6,3,1166,0,0,0,0,0,0,0,0,0,1
720,146,7,1,1167,300,20,4,60,30,0,1,0,1,0
672,146,7,2,1167,300,15,1,60,30,1,0,0,1,0
0,146,7,3,1167,0,0,0,0,0,0,0,0,0,1
335,146,8,1,1168,200,10,2,70,20,0,1,1,0,0
920,146,8,2,1168,200,10,4,50,40,1,0,1,0,0
0,146,8,3,1168,0,0,0,0,0,0,0,0,0,1
923,147,1,1,1169,200,15,4,50,40,1,0,1,0,0
689,147,1,2,1169,200,15,2,60,30,1,0,0,1,0
0,147,1,3,1169,0,0,0,0,0,0,0,0,0,1
42,147,2,1,1170,300,15,2,50,20,1,0,1,0,0
1294,147,2,2,1170,100,20,4,70,40,0,1,0,1,0
0,147,2,3,1170,0,0,0,0,0,0,0,0,0,1
1048,147,3,1,1171,100,15,2,60,40,1,0,1,0,0
1250,147,3,2,1171,200,20,1,70,40,1,0,0,1,0
0,147,3,3,1171,0,0,0,0,0,0,0,0,0,1
497,147,4,1,1172,200,10,4,50,30,0,1,1,0,0
69,147,4,2,1172,300,15,4,50,20,0,1,1,0,0
0,147,4,3,1172,0,0,0,0,0,0,0,0,0,1
326,147,5,1,1173,200,10,2,70,20,1,0,1,0,0
938,147,5,2,1173,200,10,0.5,50,40,1,0,0,1,0
0,147,5,3,1173,0,0,0,0,0,0,0,0,0,1
670,147,6,1,1174,100,15,1,60,30,1,0,0,1,0
586,147,6,2,1174,100,10,0.5,60,30,0,1,1,0,0
0,147,6,3,1174,0,0,0,0,0,0,0,0,0,1
1025,147,7,1,1175,200,20,0.5,60,40,0,1,1,0,0
220,147,7,2,1175,100,15,0.5,60,20,1,0,0,1,0
0,147,7,3,1175,0,0,0,0,0,0,0,0,0,1
827,147,8,1,1176,200,20,1,70,30,0,1,0,1,0
115,147,8,2,1176,100,20,2,50,20,1,0,0,1,0
0,147,8,3,1176,0,0,0,0,0,0,0,0,0,1
460,148,1,1,1177,100,10,1,50,30,0,1,1,0,0
366,148,1,2,1177,300,15,0.5,70,20,1,0,0,1,0
0,148,1,3,1177,0,0,0,0,0,0,0,0,0,1
104,148,2,1,1178,200,15,1,50,20,0,1,0,1,0
506,148,2,2,1178,200,10,0.5,50,30,1,0,0,1,0
0,148,2,3,1178,0,0,0,0,0,0,0,0,0,1
327,148,3,1,1179,300,10,2,70,20,1,0,1,0,0
1055,148,3,2,1179,200,10,2,60,40,0,1,1,0,0
0,148,3,3,1179,0,0,0,0,0,0,0,0,0,1
926,148,4,1,1180,200,20,4,50,40,1,0,1,0,0
284,148,4,2,1180,200,15,4,60,20,0,1,0,1,0
0,148,4,3,1180,0,0,0,0,0,0,0,0,0,1
865,148,5,1,1181,100,10,0.5,50,40,1,0,1,0,0
1272,148,5,2,1181,300,10,2,70,40,0,1,0,1,0
0,148,5,3,1181,0,0,0,0,0,0,0,0,0,1
1058,148,6,1,1182,200,15,2,60,40,0,1,1,0,0
203,148,6,2,1182,200,15,4,60,20,1,0,1,0,0
0,148,6,3,1182,0,0,0,0,0,0,0,0,0,1
1098,148,7,1,1183,300,20,0.5,60,40,0,1,0,1,0
190,148,7,2,1183,100,10,2,60,20,0,1,1,0,0
0,148,7,3,1183,0,0,0,0,0,0,0,0,0,1
252,148,8,1,1184,300,20,1,60,20,0,1,0,1,0
624,148,8,2,1184,300,10,2,60,30,0,1,1,0,0
0,148,8,3,1184,0,0,0,0,0,0,0,0,0,1
1102,149,1,1,1185,100,15,1,60,40,1,0,0,1,0
781,149,1,2,1185,100,20,4,70,30,1,0,1,0,0
0,149,1,3,1185,0,0,0,0,0,0,0,0,0,1
1204,149,2,1,1186,100,20,2,70,40,0,1,1,0,0
462,149,2,2,1186,300,10,1,50,30,0,1,1,0,0
0,149,2,3,1186,0,0,0,0,0,0,0,0,0,1
1082,149,3,1,1187,200,10,0.5,60,40,1,0,0,1,0
1169,149,3,2,1187,200,20,0.5,70,40,0,1,1,0,0
0,149,3,3,1187,0,0,0,0,0,0,0,0,0,1
648,149,4,1,1188,300,20,4,60,30,0,1,1,0,0
950,149,4,2,1188,200,15,0.5,50,40,0,1,0,1,0
0,149,4,3,1188,0,0,0,0,0,0,0,0,0,1
632,149,5,1,1189,200,10,4,60,30,1,0,1,0,0
861,149,5,2,1189,300,15,4,70,30,0,1,0,1,0
0,149,5,3,1189,0,0,0,0,0,0,0,0,0,1
188,149,6,1,1190,200,20,2,60,20,1,0,1,0,0
108,149,6,2,1190,300,20,1,50,20,0,1,0,1,0
0,149,6,3,1190,0,0,0,0,0,0,0,0,0,1
1046,149,7,1,1191,200,10,2,60,40,1,0,1,0,0
54,149,7,2,1191,300,20,2,50,20,0,1,1,0,0
0,149,7,3,1191,0,0,0,0,0,0,0,0,0,1
304,149,8,1,1192,100,20,0.5,70,20,0,1,1,0,0
587,149,8,2,1192,200,10,0.5,60,30,0,1,1,0,0
0,149,8,3,1192,0,0,0,0,0,0,0,0,0,1
199,150,1,1,1193,100,10,4,60,20,1,0,1,0,0
716,150,1,2,1193,200,15,4,60,30,0,1,0,1,0
0,150,1,3,1193,0,0,0,0,0,0,0,0,0,1
251,150,2,1,1194,200,20,1,60,20,0,1,0,1,0
742,150,2,2,1194,100,15,1,70,30,1,0,1,0,0
0,150,2,3,1194,0,0,0,0,0,0,0,0,0,1
154,150,3,1,1195,100,10,0.5,60,20,0,1,1,0,0
912,150,3,2,1195,300,10,2,50,40,0,1,1,0,0
0,150,3,3,1195,0,0,0,0,0,0,0,0,0,1
341,150,4,1,1196,200,20,2,70,20,0,1,1,0,0
206,150,4,2,1196,200,20,4,60,20,1,0,1,0,0
0,150,4,3,1196,0,0,0,0,0,0,0,0,0,1
1167,150,5,1,1197,300,15,0.5,70,40,0,1,1,0,0
431,150,5,2,1197,200,20,4,70,20,0,1,0,1,0
0,150,5,3,1197,0,0,0,0,0,0,0,0,0,1
73,150,6,1,1198,100,10,0.5,50,20,1,0,0,1,0
850,150,6,2,1198,100,15,4,70,30,1,0,0,1,0
0,150,6,3,1198,0,0,0,0,0,0,0,0,0,1
852,150,7,1,1199,300,15,4,70,30,1,0,0,1,0
1094,150,7,2,1199,200,15,0.5,60,40,0,1,0,1,0
0,150,7,3,1199,0,0,0,0,0,0,0,0,0,1
1025,150,8,1,1200,200,20,0.5,60,40,0,1,1,0,0
422,150,8,2,1200,200,20,4,70,20,1,0,0,1,0
0,150,8,3,1200,0,0,0,0,0,0,0,0,0,1
344,151,1,1,1201,200,10,4,70,20,1,0,1,0,0
659,151,1,2,1201,200,10,0.5,60,30,0,1,0,1,0
0,151,1,3,1201,0,0,0,0,0,0,0,0,0,1
684,151,2,1,1202,300,20,1,60,30,0,1,0,1,0
553,151,2,2,1202,100,15,2,50,30,0,1,0,1,0
0,151,2,3,1202,0,0,0,0,0,0,0,0,0,1
1012,151,3,1,1203,100,15,0.5,60,40,1,0,1,0,0
737,151,3,2,1203,200,20,0.5,70,30,0,1,1,0,0
0,151,3,3,1203,0,0,0,0,0,0,0,0,0,1
650,151,4,1,1204,200,10,0.5,60,30,1,0,0,1,0
1065,151,4,2,1204,300,10,4,60,40,1,0,1,0,0
0,151,4,3,1204,0,0,0,0,0,0,0,0,0,1
944,151,5,1,1205,200,20,0.5,50,40,1,0,0,1,0
995,151,5,2,1205,200,15,4,50,40,1,0,0,1,0
0,151,5,3,1205,0,0,0,0,0,0,0,0,0,1
509,151,6,1,1206,200,15,0.5,50,30,1,0,0,1,0
638,151,6,2,1206,200,20,4,60,30,1,0,1,0,0
0,151,6,3,1206,0,0,0,0,0,0,0,0,0,1
359,151,7,1,1207,200,20,4,70,20,0,1,1,0,0
1187,151,7,2,1207,200,20,1,70,40,0,1,1,0,0
0,151,7,3,1207,0,0,0,0,0,0,0,0,0,1
1092,151,8,1,1208,300,10,0.5,60,40,0,1,0,1,0
893,151,8,2,1208,200,10,1,50,40,0,1,1,0,0
0,151,8,3,1208,0,0,0,0,0,0,0,0,0,1
256,152,1,1,1209,100,15,2,60,20,1,0,0,1,0
474,152,1,2,1209,300,15,2,50,30,1,0,1,0,0
0,152,1,3,1209,0,0,0,0,0,0,0,0,0,1
678,152,2,1,1210,300,10,1,60,30,0,1,0,1,0
877,152,2,2,1210,100,15,0.5,50,40,0,1,1,0,0
0,152,2,3,1210,0,0,0,0,0,0,0,0,0,1
582,152,3,1,1211,300,15,0.5,60,30,1,0,1,0,0
557,152,3,2,1211,200,20,2,50,30,0,1,0,1,0
0,152,3,3,1211,0,0,0,0,0,0,0,0,0,1
180,152,4,1,1212,300,20,1,60,20,0,1,1,0,0
765,152,4,2,1212,300,20,2,70,30,1,0,1,0,0
0,152,4,3,1212,0,0,0,0,0,0,0,0,0,1
110,152,5,1,1213,200,10,2,50,20,1,0,0,1,0
279,152,5,2,1213,300,20,4,60,20,1,0,0,1,0
0,152,5,3,1213,0,0,0,0,0,0,0,0,0,1
142,152,6,1,1214,100,20,4,50,20,0,1,0,1,0
1164,152,6,2,1214,300,10,0.5,70,40,0,1,1,0,0
0,152,6,3,1214,0,0,0,0,0,0,0,0,0,1
982,152,7,1,1215,100,10,2,50,40,0,1,0,1,0
38,152,7,2,1215,200,10,2,50,20,1,0,1,0,0
0,152,7,3,1215,0,0,0,0,0,0,0,0,0,1
870,152,8,1,1216,300,15,0.5,50,40,1,0,1,0,0
1260,152,8,2,1216,300,20,1,70,40,0,1,0,1,0
0,152,8,3,1216,0,0,0,0,0,0,0,0,0,1
261,153,1,1,1217,300,20,2,60,20,1,0,0,1,0
586,153,1,2,1217,100,10,0.5,60,30,0,1,1,0,0
0,153,1,3,1217,0,0,0,0,0,0,0,0,0,1
1175,153,2,1,1218,200,15,1,70,40,1,0,1,0,0
621,153,2,2,1218,300,20,2,60,30,1,0,1,0,0
0,153,2,3,1218,0,0,0,0,0,0,0,0,0,1
44,153,3,1,1219,200,20,2,50,20,1,0,1,0,0
483,153,3,2,1219,300,15,2,50,30,0,1,1,0,0
0,153,3,3,1219,0,0,0,0,0,0,0,0,0,1
1123,153,4,1,1220,100,20,2,60,40,1,0,0,1,0
434,153,4,2,1220,200,10,0.5,50,30,1,0,1,0,0
0,153,4,3,1220,0,0,0,0,0,0,0,0,0,1
185,153,5,1,1221,200,15,2,60,20,1,0,1,0,0
451,153,5,2,1221,100,10,1,50,30,1,0,1,0,0
0,153,5,3,1221,0,0,0,0,0,0,0,0,0,1
271,153,6,1,1222,100,10,4,60,20,1,0,0,1,0
832,153,6,2,1222,100,15,2,70,30,1,0,0,1,0
0,153,6,3,1222,0,0,0,0,0,0,0,0,0,1
114,153,7,1,1223,300,15,2,50,20,1,0,0,1,0
459,153,7,2,1223,300,20,1,50,30,1,0,1,0,0
0,153,7,3,1223,0,0,0,0,0,0,0,0,0,1
782,153,8,1,1224,200,20,4,70,30,1,0,1,0,0
910,153,8,2,1224,100,10,2,50,40,0,1,1,0,0
0,153,8,3,1224,0,0,0,0,0,0,0,0,0,1
254,154,1,1,1225,200,10,2,60,20,1,0,0,1,0
81,154,1,2,1225,300,20,0.5,50,20,1,0,0,1,0
0,154,1,3,1225,0,0,0,0,0,0,0,0,0,1
1148,154,2,1,1226,200,15,4,60,40,0,1,0,1,0
263,154,2,2,1226,200,10,2,60,20,0,1,0,1,0
0,154,2,3,1226,0,0,0,0,0,0,0,0,0,1
860,154,3,1,1227,200,15,4,70,30,0,1,0,1,0
650,154,3,2,1227,200,10,0.5,60,30,1,0,0,1,0
0,154,3,3,1227,0,0,0,0,0,0,0,0,0,1
574,154,4,1,1228,100,20,4,50,30,0,1,0,1,0
305,154,4,2,1228,200,20,0.5,70,20,0,1,1,0,0
0,154,4,3,1228,0,0,0,0,0,0,0,0,0,1
229,154,5,1,1229,100,15,0.5,60,20,0,1,0,1,0
942,154,5,2,1229,300,15,0.5,50,40,1,0,0,1,0
0,154,5,3,1229,0,0,0,0,0,0,0,0,0,1
124,154,6,1,1230,100,20,2,50,20,0,1,0,1,0
16,154,6,2,1230,100,20,0.5,50,20,0,1,1,0,0
0,154,6,3,1230,0,0,0,0,0,0,0,0,0,1
295,154,7,1,1231,100,20,0.5,70,20,1,0,1,0,0
423,154,7,2,1231,300,20,4,70,20,1,0,0,1,0
0,154,7,3,1231,0,0,0,0,0,0,0,0,0,1
411,154,8,1,1232,300,15,2,70,20,0,1,0,1,0
761,154,8,2,1232,200,15,2,70,30,1,0,1,0,0
0,154,8,3,1232,0,0,0,0,0,0,0,0,0,1
1238,155,1,1,1233,200,15,0.5,70,40,0,1,0,1,0
506,155,1,2,1233,200,10,0.5,50,30,1,0,0,1,0
0,155,1,3,1233,0,0,0,0,0,0,0,0,0,1
609,155,2,1,1234,300,15,1,60,30,0,1,1,0,0
927,155,2,2,1234,300,20,4,50,40,1,0,1,0,0
0,155,2,3,1234,0,0,0,0,0,0,0,0,0,1
122,155,3,1,1235,200,15,2,50,20,0,1,0,1,0
1043,155,3,2,1235,200,20,1,60,40,0,1,1,0,0
0,155,3,3,1235,0,0,0,0,0,0,0,0,0,1
101,155,4,1,1236,200,10,1,50,20,0,1,0,1,0
1192,155,4,2,1236,100,15,2,70,40,1,0,1,0,0
0,155,4,3,1236,0,0,0,0,0,0,0,0,0,1
1159,155,5,1,1237,100,20,0.5,70,40,1,0,1,0,0
46,155,5,2,1237,100,10,2,50,20,0,1,1,0,0
0,155,5,3,1237,0,0,0,0,0,0,0,0,0,1
601,155,6,1,1238,100,20,1,60,30,1,0,1,0,0
241,155,6,2,1238,100,20,1,60,20,1,0,0,1,0
0,155,6,3,1238,0,0,0,0,0,0,0,0,0,1
799,155,7,1,1239,100,20,0.5,70,30,1,0,0,1,0
212,155,7,2,1239,200,15,4,60,20,0,1,1,0,0
0,155,7,3,1239,0,0,0,0,0,0,0,0,0,1
788,155,8,1,1240,200,15,4,70,30,0,1,1,0,0
780,155,8,2,1240,300,15,4,70,30,1,0,1,0,0
0,155,8,3,1240,0,0,0,0,0,0,0,0,0,1
1066,156,1,1,1241,100,15,4,60,40,1,0,1,0,0
392,156,1,2,1241,200,15,1,70,20,0,1,0,1,0
0,156,1,3,1241,0,0,0,0,0,0,0,0,0,1
659,156,2,1,1242,200,10,0.5,60,30,0,1,0,1,0
973,156,2,2,1242,100,10,2,50,40,1,0,0,1,0
0,156,2,3,1242,0,0,0,0,0,0,0,0,0,1
171,156,3,1,1243,300,20,1,60,20,1,0,1,0,0
593,156,3,2,1243,200,20,0.5,60,30,0,1,1,0,0
0,156,3,3,1243,0,0,0,0,0,0,0,0,0,1
535,156,4,1,1244,100,15,1,50,30,0,1,0,1,0
136,156,4,2,1244,100,10,4,50,20,0,1,0,1,0
0,156,4,3,1244,0,0,0,0,0,0,0,0,0,1
726,156,5,1,1245,300,15,0.5,70,30,1,0,1,0,0
1066,156,5,2,1245,100,15,4,60,40,1,0,1,0,0
0,156,5,3,1245,0,0,0,0,0,0,0,0,0,1
270,156,6,1,1246,300,20,2,60,20,0,1,0,1,0
852,156,6,2,1246,300,15,4,70,30,1,0,0,1,0
0,156,6,3,1246,0,0,0,0,0,0,0,0,0,1
988,156,7,1,1247,100,20,2,50,40,0,1,0,1,0
1243,156,7,2,1247,100,10,1,70,40,1,0,0,1,0
0,156,7,3,1247,0,0,0,0,0,0,0,0,0,1
744,156,8,1,1248,300,15,1,70,30,1,0,1,0,0
243,156,8,2,1248,300,20,1,60,20,1,0,0,1,0
0,156,8,3,1248,0,0,0,0,0,0,0,0,0,1
483,157,1,1,1249,300,15,2,50,30,0,1,1,0,0
1247,157,1,2,1249,200,15,1,70,40,1,0,0,1,0
0,157,1,3,1249,0,0,0,0,0,0,0,0,0,1
51,157,2,1,1250,300,15,2,50,20,0,1,1,0,0
1137,157,2,2,1250,300,10,4,60,40,1,0,0,1,0
0,157,2,3,1250,0,0,0,0,0,0,0,0,0,1
926,157,3,1,1251,200,20,4,50,40,1,0,1,0,0
540,157,3,2,1251,300,20,1,50,30,0,1,0,1,0
0,157,3,3,1251,0,0,0,0,0,0,0,0,0,1
151,157,4,1,1252,100,20,0.5,60,20,1,0,1,0,0
667,157,4,2,1252,100,10,1,60,30,1,0,0,1,0
0,157,4,3,1252,0,0,0,0,0,0,0,0,0,1
999,157,5,1,1253,300,20,4,50,40,1,0,0,1,0
521,157,5,2,1253,200,20,0.5,50,30,0,1,0,1,0
0,157,5,3,1253,0,0,0,0,0,0,0,0,0,1
388,157,6,1,1254,100,10,1,70,20,0,1,0,1,0
469,157,6,2,1254,100,10,2,50,30,1,0,1,0,0
0,157,6,3,1254,0,0,0,0,0,0,0,0,0,1
1240,157,7,1,1255,100,20,0.5,70,40,0,1,0,1,0
612,157,7,2,1255,300,20,1,60,30,0,1,1,0,0
0,157,7,3,1255,0,0,0,0,0,0,0,0,0,1
380,157,8,1,1256,200,10,1,70,20,1,0,0,1,0
177,157,8,2,1256,300,15,1,60,20,0,1,1,0,0
0,157,8,3,1256,0,0,0,0,0,0,0,0,0,1
570,158,1,1,1257,300,10,4,50,30,0,1,0,1,0
196,158,1,2,1257,100,20,2,60,20,0,1,1,0,0
0,158,1,3,1257,0,0,0,0,0,0,0,0,0,1
596,158,2,1,1258,200,10,1,60,30,1,0,1,0,0
504,158,2,2,1258,300,20,4,50,30,0,1,1,0,0
0,158,2,3,1258,0,0,0,0,0,0,0,0,0,1
500,158,3,1,1259,200,15,4,50,30,0,1,1,0,0
799,158,3,2,1259,100,20,0.5,70,30,1,0,0,1,0
0,158,3,3,1259,0,0,0,0,0,0,0,0,0,1
1169,158,4,1,1260,200,20,0.5,70,40,0,1,1,0,0
861,158,4,2,1260,300,15,4,70,30,0,1,0,1,0
0,158,4,3,1260,0,0,0,0,0,0,0,0,0,1
184,158,5,1,1261,100,15,2,60,20,1,0,1,0,0
518,158,5,2,1261,200,15,0.5,50,30,0,1,0,1,0
0,158,5,3,1261,0,0,0,0,0,0,0,0,0,1
790,158,6,1,1262,100,20,4,70,30,0,1,1,0,0
91,158,6,2,1262,100,10,1,50,20,1,0,0,1,0
0,158,6,3,1262,0,0,0,0,0,0,0,0,0,1
569,158,7,1,1263,200,10,4,50,30,0,1,0,1,0
532,158,7,2,1263,100,10,1,50,30,0,1,0,1,0
0,158,7,3,1263,0,0,0,0,0,0,0,0,0,1
1070,158,8,1,1264,200,20,4,60,40,1,0,1,0,0
492,158,8,2,1264,300,15,4,50,30,1,0,1,0,0
0,158,8,3,1264,0,0,0,0,0,0,0,0,0,1
16,159,1,1,1265,100,20,0.5,50,20,0,1,1,0,0
39,159,1,2,1265,300,10,2,50,20,1,0,1,0,0
0,159,1,3,1265,0,0,0,0,0,0,0,0,0,1
970,159,2,1,1266,100,20,1,50,40,0,1,0,1,0
148,159,2,2,1266,100,15,0.5,60,20,1,0,1,0,0
0,159,2,3,1266,0,0,0,0,0,0,0,0,0,1
71,159,3,1,1267,200,20,4,50,20,0,1,1,0,0
808,159,3,2,1267,100,20,0.5,70,30,0,1,0,1,0
0,159,3,3,1267,0,0,0,0,0,0,0,0,0,1
198,159,4,1,1268,300,20,2,60,20,0,1,1,0,0
572,159,4,2,1268,200,15,4,50,30,0,1,0,1,0
0,159,4,3,1268,0,0,0,0,0,0,0,0,0,1
683,159,5,1,1269,200,20,1,60,30,0,1,0,1,0
699,159,5,2,1269,300,15,2,60,30,0,1,0,1,0
0,159,5,3,1269,0,0,0,0,0,0,0,0,0,1
658,159,6,1,1270,100,10,0.5,60,30,0,1,0,1,0
1021,159,6,2,1270,100,15,0.5,60,40,0,1,1,0,0
0,159,6,3,1270,0,0,0,0,0,0,0,0,0,1
681,159,7,1,1271,300,15,1,60,30,0,1,0,1,0
411,159,7,2,1271,300,15,2,70,20,0,1,0,1,0
0,159,7,3,1271,0,0,0,0,0,0,0,0,0,1
1091,159,8,1,1272,200,10,0.5,60,40,0,1,0,1,0
900,159,8,2,1272,300,20,1,50,40,0,1,1,0,0
0,159,8,3,1272,0,0,0,0,0,0,0,0,0,1
765,160,1,1,1273,300,20,2,70,30,1,0,1,0,0
376,160,1,2,1273,100,20,0.5,70,20,0,1,0,1,0
0,160,1,3,1273,0,0,0,0,0,0,0,0,0,1
1286,160,2,1,1274,200,20,4,70,40,1,0,0,1,0
609,160,2,2,1274,300,15,1,60,30,0,1,1,0,0
0,160,2,3,1274,0,0,0,0,0,0,0,0,0,1
466,160,3,1,1275,100,20,1,50,30,0,1,1,0,0
981,160,3,2,1275,300,20,2,50,40,1,0,0,1,0
0,160,3,3,1275,0,0,0,0,0,0,0,0,0,1
883,160,4,1,1276,100,10,1,50,40,1,0,1,0,0
699,160,4,2,1276,300,15,2,60,30,0,1,0,1,0
0,160,4,3,1276,0,0,0,0,0,0,0,0,0,1
1091,160,5,1,1277,200,10,0.5,60,40,0,1,0,1,0
1177,160,5,2,1277,100,20,1,70,40,1,0,1,0,0
0,160,5,3,1277,0,0,0,0,0,0,0,0,0,1
992,160,6,1,1278,200,10,4,50,40,1,0,0,1,0
563,160,6,2,1278,200,15,4,50,30,1,0,0,1,0
0,160,6,3,1278,0,0,0,0,0,0,0,0,0,1
174,160,7,1,1279,300,10,1,60,20,0,1,1,0,0
396,160,7,2,1279,300,20,1,70,20,0,1,0,1,0
0,160,7,3,1279,0,0,0,0,0,0,0,0,0,1
40,160,8,1,1280,100,15,2,50,20,1,0,1,0,0
965,160,8,2,1280,200,10,1,50,40,0,1,0,1,0
0,160,8,3,1280,0,0,0,0,0,0,0,0,0,1
54,161,1,1,1281,300,20,2,50,20,0,1,1,0,0
623,161,1,2,1281,200,10,2,60,30,0,1,1,0,0
0,161,1,3,1281,0,0,0,0,0,0,0,0,0,1
240,161,2,1,1282,300,15,1,60,20,1,0,0,1,0
1170,161,2,2,1282,300,20,0.5,70,40,0,1,1,0,0
0,161,2,3,1282,0,0,0,0,0,0,0,0,0,1
473,161,3,1,1283,200,15,2,50,30,1,0,1,0,0
955,161,3,2,1283,100,10,1,50,40,1,0,0,1,0
0,161,3,3,1283,0,0,0,0,0,0,0,0,0,1
357,161,4,1,1284,300,15,4,70,20,0,1,1,0,0
276,161,4,2,1284,300,15,4,60,20,1,0,0,1,0
0,161,4,3,1284,0,0,0,0,0,0,0,0,0,1
104,161,5,1,1285,200,15,1,50,20,0,1,0,1,0
487,161,5,2,1285,100,10,4,50,30,1,0,1,0,0
0,161,5,3,1285,0,0,0,0,0,0,0,0,0,1
263,161,6,1,1286,200,10,2,60,20,0,1,0,1,0
874,161,6,2,1286,100,10,0.5,50,40,0,1,1,0,0
0,161,6,3,1286,0,0,0,0,0,0,0,0,0,1
1245,161,7,1,1287,300,10,1,70,40,1,0,0,1,0
