profileID,respID,qID,altID,obsID,enrollment,monthly,window,guaranteed,minimum,charger_No,charger_Yes,time_control_5pm-9am,time_control_24/7,no_choice
349,57,7,1,455,100,20,4,70,20,1,0,1,0,0
331,57,7,2,455,100,20,2,70,20,1,0,1,0,0
0,57,7,3,455,0,0,0,0,0,0,0,0,0,1
495,57,8,1,456,300,20,4,50,30,1,0,1,0,0
705,57,8,2,456,300,10,4,60,30,1,0,0,1,0
0,57,8,3,456,0,0,0,0,0,0,0,0,0,1
542,58,1,1,457,200,10,2,50,30,1,0,0,1,0
1251,58,1,2,457,300,20,1,70,40,1,0,0,1,0
0,58,1,3,457,0,0,0,0,0,0,0,0,0,1
940,58,2,1,458,100,15,0.5,50,40,1,0,0,1,0
1069,58,2,2,458,100,20,4,60,40,1,0,1,0,0
0,58,2,3,458,0,0,0,0,0,0,0,0,0,1
725,58,3,1,459,200,15,0.5,70,30,1,0,1,0,0
944,58,3,2,459,200,20,0.5,50,40,1,0,0,1,0
0,58,3,3,459,0,0,0,0,0,0,0,0,0,1
152,58,4,1,460,200,20,0.5,60,20,1,0,1,0,0
1157,58,4,2,460,200,15,0.5,70,40,1,0,1,0,0
0,58,4,3,460,0,0,0,0,0,0,0,0,0,1
7,58,5,1,461,100,20,0.5,50,20,1,0,1,0,0
467,58,5,2,461,200,20,1,50,30,0,1,1,0,0
0,58,5,3,461,0,0,0,0,0,0,0,0,0,1
98,58,6,1,462,200,20,1,50,20,1,0,0,1,0
27,58,6,2,462,300,20,1,50,20,1,0,1,0,0
0,58,6,3,462,0,0,0,0,0,0,0,0,0,1
434,58,7,1,463,200,10,0.5,50,30,1,0,1,0,0
827,58,7,2,463,200,20,1,70,30,0,1,0,1,0
0,58,7,3,463,0,0,0,0,0,0,0,0,0,1
413,58,8,1,464,200,20,2,70,20,0,1,0,1,0
808,58,8,2,464,100,20,0.5,70,30,0,1,0,1,0
0,58,8,3,464,0,0,0,0,0,0,0,0,0,1
348,59,1,1,465,300,15,4,70,20,1,0,1,0,0
255,59,1,2,465,300,10,2,60,20,1,0,0,1,0
0,59,1,3,465,0,0,0,0,0,0,0,0,0,1
929,59,2,1,466,200,10,4,50,40,0,1,1,0,0
863,59,2,2,466,200,20,4,70,30,0,1,0,1,0
0,59,2,3,466,0,0,0,0,0,0,0,0,0,1
493,59,3,1,467,100,20,4,50,30,1,0,1,0,0
614,59,3,2,467,200,10,2,60,30,1,0,1,0,0
0,59,3,3,467,0,0,0,0,0,0,0,0,0,1
33,59,4,1,468,300,15,1,50,20,0,1,1,0,0
1046,59,4,2,468,200,10,2,60,40,1,0,1,0,0
0,59,4,3,468,0,0,0,0,0,0,0,0,0,1
677,59,5,1,469,200,10,1,60,30,0,1,0,1,0
509,59,5,2,469,200,15,0.5,50,30,1,0,0,1,0
0,59,5,3,469,0,0,0,0,0,0,0,0,0,1
578,59,6,1,470,200,10,0.5,60,30,1,0,1,0,0
235,59,6,2,470,100,10,1,60,20,1,0,0,1,0
0,59,6,3,470,0,0,0,0,0,0,0,0,0,1
210,59,7,1,471,300,10,4,60,20,0,1,1,0,0
1191,59,7,2,471,300,10,2,70,40,1,0,1,0,0
0,59,7,3,471,0,0,0,0,0,0,0,0,0,1
795,59,8,1,472,300,10,0.5,70,30,1,0,0,1,0
753,59,8,2,472,300,15,1,70,30,0,1,1,0,0
0,59,8,3,472,0,0,0,0,0,0,0,0,0,1
34,60,1,1,473,100,20,1,50,20,0,1,1,0,0
586,60,1,2,473,100,10,0.5,60,30,0,1,1,0,0
0,60,1,3,473,0,0,0,0,0,0,0,0,0,1
464,60,2,1,474,200,15,1,50,30,0,1,1,0,0
677,60,2,2,474,200,10,1,60,30,0,1,0,1,0
0,60,2,3,474,0,0,0,0,0,0,0,0,0,1
482,60,3,1,475,200,15,2,50,30,0,1,1,0,0
680,60,3,2,475,200,15,1,60,30,0,1,0,1,0
0,60,3,3,475,0,0,0,0,0,0,0,0,0,1
1168,60,4,1,476,100,20,0.5,70,40,0,1,1,0,0
8,60,4,2,476,200,20,0.5,50,20,1,0,1,0,0
0,60,4,3,476,0,0,0,0,0,0,0,0,0,1
554,60,5,1,477,200,15,2,50,30,0,1,0,1,0
1262,60,5,2,477,200,10,2,70,40,1,0,0,1,0
0,60,5,3,477,0,0,0,0,0,0,0,0,0,1
145,60,6,1,478,100,10,0.5,60,20,1,0,1,0,0
919,60,6,2,478,100,10,4,50,40,1,0,1,0,0
0,60,6,3,478,0,0,0,0,0,0,0,0,0,1
853,60,7,1,479,100,20,4,70,30,1,0,0,1,0
821,60,7,2,479,200,10,1,70,30,0,1,0,1,0
0,60,7,3,479,0,0,0,0,0,0,0,0,0,1
1227,60,8,1,480,300,10,0.5,70,40,1,0,0,1,0
228,60,8,2,480,300,10,0.5,60,20,0,1,0,1,0
0,60,8,3,480,0,0,0,0,0,0,0,0,0,1
1158,61,1,1,481,300,15,0.5,70,40,1,0,1,0,0
424,61,1,2,481,100,10,4,70,20,0,1,0,1,0
0,61,1,3,481,0,0,0,0,0,0,0,0,0,1
354,61,2,1,482,300,10,4,70,20,0,1,1,0,0
5,61,2,2,482,200,15,0.5,50,20,1,0,1,0,0
0,61,2,3,482,0,0,0,0,0,0,0,0,0,1
613,61,3,1,483,100,10,2,60,30,1,0,1,0,0
133,61,3,2,483,100,20,4,50,20,1,0,0,1,0
0,61,3,3,483,0,0,0,0,0,0,0,0,0,1
647,61,4,1,484,200,20,4,60,30,0,1,1,0,0
1295,61,4,2,484,200,20,4,70,40,0,1,0,1,0
0,61,4,3,484,0,0,0,0,0,0,0,0,0,1
1292,61,5,1,485,200,15,4,70,40,0,1,0,1,0
376,61,5,2,485,100,20,0.5,70,20,0,1,0,1,0
0,61,5,3,485,0,0,0,0,0,0,0,0,0,1
658,61,6,1,486,100,10,0.5,60,30,0,1,0,1,0
219,61,6,2,486,300,10,0.5,60,20,1,0,0,1,0
0,61,6,3,486,0,0,0,0,0,0,0,0,0,1
1222,61,7,1,487,100,20,4,70,40,0,1,1,0,0
1208,61,7,2,487,200,10,4,70,40,1,0,1,0,0
0,61,7,3,487,0,0,0,0,0,0,0,0,0,1
1045,61,8,1,488,100,10,2,60,40,1,0,1,0,0
986,61,8,2,488,200,15,2,50,40,0,1,0,1,0
0,61,8,3,488,0,0,0,0,0,0,0,0,0,1
1129,62,1,1,489,100,15,2,60,40,0,1,0,1,0
596,62,1,2,489,200,10,1,60,30,1,0,1,0,0
0,62,1,3,489,0,0,0,0,0,0,0,0,0,1
270,62,2,1,490,300,20,2,60,20,0,1,0,1,0
842,62,2,2,490,200,15,2,70,30,0,1,0,1,0
0,62,2,3,490,0,0,0,0,0,0,0,0,0,1
1031,62,3,1,491,200,15,1,60,40,1,0,1,0,0
158,62,3,2,491,200,15,0.5,60,20,0,1,1,0,0
0,62,3,3,491,0,0,0,0,0,0,0,0,0,1
749,62,4,1,492,200,10,1,70,30,0,1,1,0,0
109,62,4,2,492,100,10,2,50,20,1,0,0,1,0
0,62,4,3,492,0,0,0,0,0,0,0,0,0,1
658,62,5,1,493,100,10,0.5,60,30,0,1,0,1,0
557,62,5,2,493,200,20,2,50,30,0,1,0,1,0
0,62,5,3,493,0,0,0,0,0,0,0,0,0,1
338,62,6,1,494,200,15,2,70,20,0,1,1,0,0
1201,62,6,2,494,100,15,2,70,40,0,1,1,0,0
0,62,6,3,494,0,0,0,0,0,0,0,0,0,1
679,62,7,1,495,100,15,1,60,30,0,1,0,1,0
359,62,7,2,495,200,20,4,70,20,0,1,1,0,0
0,62,7,3,495,0,0,0,0,0,0,0,0,0,1
236,62,8,1,496,200,10,1,60,20,1,0,0,1,0
754,62,8,2,496,100,20,1,70,30,0,1,1,0,0
0,62,8,3,496,0,0,0,0,0,0,0,0,0,1
335,63,1,1,497,200,10,2,70,20,0,1,1,0,0
403,63,1,2,497,100,20,2,70,20,1,0,0,1,0
0,63,1,3,497,0,0,0,0,0,0,0,0,0,1
896,63,2,1,498,200,15,1,50,40,0,1,1,0,0
653,63,2,2,498,200,15,0.5,60,30,1,0,0,1,0
0,63,2,3,498,0,0,0,0,0,0,0,0,0,1
1063,63,3,1,499,100,10,4,60,40,1,0,1,0,0
462,63,3,2,499,300,10,1,50,30,0,1,1,0,0
0,63,3,3,499,0,0,0,0,0,0,0,0,0,1
316,63,4,1,500,100,10,1,70,20,0,1,1,0,0
511,63,4,2,500,100,20,0.5,50,30,1,0,0,1,0
0,63,4,3,500,0,0,0,0,0,0,0,0,0,1
10,63,5,1,501,100,10,0.5,50,20,0,1,1,0,0
193,63,5,2,501,100,15,2,60,20,0,1,1,0,0
0,63,5,3,501,0,0,0,0,0,0,0,0,0,1
741,63,6,1,502,300,10,1,70,30,1,0,1,0,0
1075,63,6,2,502,100,15,4,60,40,0,1,1,0,0
0,63,6,3,502,0,0,0,0,0,0,0,0,0,1
156,63,7,1,503,300,10,0.5,60,20,0,1,1,0,0
576,63,7,2,503,300,20,4,50,30,0,1,0,1,0
0,63,7,3,503,0,0,0,0,0,0,0,0,0,1
1180,63,8,1,504,100,10,1,70,40,0,1,1,0,0
1100,63,8,2,504,200,10,1,60,40,1,0,0,1,0
0,63,8,3,504,0,0,0,0,0,0,0,0,0,1
167,64,1,1,505,200,15,1,60,20,1,0,1,0,0
273,64,1,2,505,300,10,4,60,20,1,0,0,1,0
0,64,1,3,505,0,0,0,0,0,0,0,0,0,1
136,64,2,1,506,100,10,4,50,20,0,1,0,1,0
809,64,2,2,506,200,20,0.5,70,30,0,1,0,1,0
0,64,2,3,506,0,0,0,0,0,0,0,0,0,1
938,64,3,1,507,200,10,0.5,50,40,1,0,0,1,0
749,64,3,2,507,200,10,1,70,30,0,1,1,0,0
0,64,3,3,507,0,0,0,0,0,0,0,0,0,1
403,64,4,1,508,100,20,2,70,20,1,0,0,1,0
458,64,4,2,508,200,20,1,50,30,1,0,1,0,0
0,64,4,3,508,0,0,0,0,0,0,0,0,0,1
469,64,5,1,509,100,10,2,50,30,1,0,1,0,0
975,64,5,2,509,300,10,2,50,40,1,0,0,1,0
0,64,5,3,509,0,0,0,0,0,0,0,0,0,1
358,64,6,1,510,100,20,4,70,20,0,1,1,0,0
795,64,6,2,510,300,10,0.5,70,30,1,0,0,1,0
0,64,6,3,510,0,0,0,0,0,0,0,0,0,1
1155,64,7,1,511,300,10,0.5,70,40,1,0,1,0,0
287,64,7,2,511,200,20,4,60,20,0,1,0,1,0
0,64,7,3,511,0,0,0,0,0,0,0,0,0,1
897,64,8,1,512,300,15,1,50,40,0,1,1,0,0
440,64,8,2,512,200,20,0.5,50,30,1,0,1,0,0
0,64,8,3,512,0,0,0,0,0,0,0,0,0,1
315,65,1,1,513,300,20,1,70,20,1,0,1,0,0
1278,65,1,2,513,300,20,2,70,40,0,1,0,1,0
0,65,1,3,513,0,0,0,0,0,0,0,0,0,1
1114,65,2,1,514,100,20,1,60,40,0,1,0,1,0
571,65,2,2,514,100,15,4,50,30,0,1,0,1,0
0,65,2,3,514,0,0,0,0,0,0,0,0,0,1
288,65,3,1,515,300,20,4,60,20,0,1,0,1,0
632,65,3,2,515,200,10,4,60,30,1,0,1,0,0
0,65,3,3,515,0,0,0,0,0,0,0,0,0,1
402,65,4,1,516,300,15,2,70,20,1,0,0,1,0
728,65,4,2,516,200,20,0.5,70,30,1,0,1,0,0
0,65,4,3,516,0,0,0,0,0,0,0,0,0,1
716,65,5,1,517,200,15,4,60,30,0,1,0,1,0
499,65,5,2,517,100,15,4,50,30,0,1,1,0,0
0,65,5,3,517,0,0,0,0,0,0,0,0,0,1
41,65,6,1,518,200,15,2,50,20,1,0,1,0,0
798,65,6,2,518,300,15,0.5,70,30,1,0,0,1,0
0,65,6,3,518,0,0,0,0,0,0,0,0,0,1
300,65,7,1,519,300,10,0.5,70,20,0,1,1,0,0
1098,65,7,2,519,300,20,0.5,60,40,0,1,0,1,0
0,65,7,3,519,0,0,0,0,0,0,0,0,0,1
1102,65,8,1,520,100,15,1,60,40,1,0,0,1,0
758,65,8,2,520,200,10,2,70,30,1,0,1,0,0
0,65,8,3,520,0,0,0,0,0,0,0,0,0,1
343,66,1,1,521,100,10,4,70,20,1,0,1,0,0
453,66,1,2,521,300,10,1,50,30,1,0,1,0,0
0,66,1,3,521,0,0,0,0,0,0,0,0,0,1
1109,66,2,1,522,200,10,1,60,40,0,1,0,1,0
868,66,2,2,522,100,15,0.5,50,40,1,0,1,0,0
0,66,2,3,522,0,0,0,0,0,0,0,0,0,1
181,66,3,1,523,100,10,2,60,20,1,0,1,0,0
613,66,3,2,523,100,10,2,60,30,1,0,1,0,0
0,66,3,3,523,0,0,0,0,0,0,0,0,0,1
1023,66,4,1,524,300,15,0.5,60,40,0,1,1,0,0
56,66,4,2,524,200,10,4,50,20,1,0,1,0,0
0,66,4,3,524,0,0,0,0,0,0,0,0,0,1
573,66,5,1,525,300,15,4,50,30,0,1,0,1,0
107,66,5,2,525,200,20,1,50,20,0,1,0,1,0
0,66,5,3,525,0,0,0,0,0,0,0,0,0,1
167,66,6,1,526,200,15,1,60,20,1,0,1,0,0
1255,66,6,2,526,100,15,1,70,40,0,1,0,1,0
0,66,6,3,526,0,0,0,0,0,0,0,0,0,1
424,66,7,1,527,100,10,4,70,20,0,1,0,1,0
291,66,7,2,527,300,10,0.5,70,20,1,0,1,0,0
0,66,7,3,527,0,0,0,0,0,0,0,0,0,1
249,66,8,1,528,300,15,1,60,20,0,1,0,1,0
786,66,8,2,528,300,10,4,70,30,0,1,1,0,0
0,66,8,3,528,0,0,0,0,0,0,0,0,0,1
359,67,1,1,529,200,20,4,70,20,0,1,1,0,0
463,67,1,2,529,100,15,1,50,30,0,1,1,0,0
0,67,1,3,529,0,0,0,0,0,0,0,0,0,1
1038,67,2,1,530,300,10,1,60,40,0,1,1,0,0
494,67,2,2,530,200,20,4,50,30,1,0,1,0,0
0,67,2,3,530,0,0,0,0,0,0,0,0,0,1
829,67,3,1,531,100,10,2,70,30,1,0,0,1,0
795,67,3,2,531,300,10,0.5,70,30,1,0,0,1,0
0,67,3,3,531,0,0,0,0,0,0,0,0,0,1
838,67,4,1,532,100,10,2,70,30,0,1,0,1,0
1249,67,4,2,532,100,20,1,70,40,1,0,0,1,0
0,67,4,3,532,0,0,0,0,0,0,0,0,0,1
668,67,5,1,533,200,10,1,60,30,1,0,0,1,0
85,67,5,2,533,100,15,0.5,50,20,0,1,0,1,0
0,67,5,3,533,0,0,0,0,0,0,0,0,0,1
1213,67,6,1,534,100,20,4,70,40,1,0,1,0,0
225,67,6,2,534,300,20,0.5,60,20,1,0,0,1,0
0,67,6,3,534,0,0,0,0,0,0,0,0,0,1
159,67,7,1,535,300,15,0.5,60,20,0,1,1,0,0
1282,67,7,2,535,100,15,4,70,40,1,0,0,1,0
0,67,7,3,535,0,0,0,0,0,0,0,0,0,1
867,67,8,1,536,300,10,0.5,50,40,1,0,1,0,0
956,67,8,2,536,200,10,1,50,40,1,0,0,1,0
0,67,8,3,536,0,0,0,0,0,0,0,0,0,1
496,68,1,1,537,100,10,4,50,30,0,1,1,0,0
1039,68,1,2,537,100,15,1,60,40,0,1,1,0,0
0,68,1,3,537,0,0,0,0,0,0,0,0,0,1
572,68,2,1,538,200,15,4,50,30,0,1,0,1,0
1272,68,2,2,538,300,10,2,70,40,0,1,0,1,0
0,68,2,3,538,0,0,0,0,0,0,0,0,0,1
1014,68,3,1,539,300,15,0.5,60,40,1,0,1,0,0
460,68,3,2,539,100,10,1,50,30,0,1,1,0,0
0,68,3,3,539,0,0,0,0,0,0,0,0,0,1
855,68,4,1,540,300,20,4,70,30,1,0,0,1,0
288,68,4,2,540,300,20,4,60,20,0,1,0,1,0
0,68,4,3,540,0,0,0,0,0,0,0,0,0,1
388,68,5,1,541,100,10,1,70,20,0,1,0,1,0
837,68,5,2,541,300,20,2,70,30,1,0,0,1,0
0,68,5,3,541,0,0,0,0,0,0,0,0,0,1
134,68,6,1,542,200,20,4,50,20,1,0,0,1,0
1067,68,6,2,542,200,15,4,60,40,1,0,1,0,0
0,68,6,3,542,0,0,0,0,0,0,0,0,0,1
622,68,7,1,543,100,10,2,60,30,0,1,1,0,0
574,68,7,2,543,100,20,4,50,30,0,1,0,1,0
0,68,7,3,543,0,0,0,0,0,0,0,0,0,1
909,68,8,1,544,300,20,2,50,40,1,0,1,0,0
767,68,8,2,544,200,10,2,70,30,0,1,1,0,0
0,68,8,3,544,0,0,0,0,0,0,0,0,0,1
520,69,1,1,545,100,20,0.5,50,30,0,1,0,1,0
128,69,1,2,545,200,10,4,50,20,1,0,0,1,0
0,69,1,3,545,0,0,0,0,0,0,0,0,0,1
1226,69,2,1,546,200,10,0.5,70,40,1,0,0,1,0
381,69,2,2,546,300,10,1,70,20,1,0,0,1,0
0,69,2,3,546,0,0,0,0,0,0,0,0,0,1
1163,69,3,1,547,200,10,0.5,70,40,0,1,1,0,0
475,69,3,2,547,100,20,2,50,30,1,0,1,0,0
0,69,3,3,547,0,0,0,0,0,0,0,0,0,1
633,69,4,1,548,300,10,4,60,30,1,0,1,0,0
74,69,4,2,548,200,10,0.5,50,20,1,0,0,1,0
0,69,4,3,548,0,0,0,0,0,0,0,0,0,1
542,69,5,1,549,200,10,2,50,30,1,0,0,1,0
44,69,5,2,549,200,20,2,50,20,1,0,1,0,0
0,69,5,3,549,0,0,0,0,0,0,0,0,0,1
1103,69,6,1,550,200,15,1,60,40,1,0,0,1,0
122,69,6,2,550,200,15,2,50,20,0,1,0,1,0
0,69,6,3,550,0,0,0,0,0,0,0,0,0,1
932,69,7,1,551,200,15,4,50,40,0,1,1,0,0
267,69,7,2,551,300,15,2,60,20,0,1,0,1,0
0,69,7,3,551,0,0,0,0,0,0,0,0,0,1
436,69,8,1,552,100,15,0.5,50,30,1,0,1,0,0
535,69,8,2,552,100,15,1,50,30,0,1,0,1,0
0,69,8,3,552,0,0,0,0,0,0,0,0,0,1
891,70,1,1,553,300,20,1,50,40,1,0,1,0,0
241,70,1,2,553,100,20,1,60,20,1,0,0,1,0
0,70,1,3,553,0,0,0,0,0,0,0,0,0,1
301,70,2,1,554,100,15,0.5,70,20,0,1,1,0,0
240,70,2,2,554,300,15,1,60,20,1,0,0,1,0
0,70,2,3,554,0,0,0,0,0,0,0,0,0,1
808,70,3,1,555,100,20,0.5,70,30,0,1,0,1,0
691,70,3,2,555,100,20,2,60,30,1,0,0,1,0
0,70,3,3,555,0,0,0,0,0,0,0,0,0,1
708,70,4,1,556,300,15,4,60,30,1,0,0,1,0
538,70,4,2,556,100,20,1,50,30,0,1,0,1,0
0,70,4,3,556,0,0,0,0,0,0,0,0,0,1
1028,70,5,1,557,200,10,1,60,40,1,0,1,0,0
1212,70,5,2,557,300,15,4,70,40,1,0,1,0,0
0,70,5,3,557,0,0,0,0,0,0,0,0,0,1
568,70,6,1,558,100,10,4,50,30,0,1,0,1,0
1173,70,6,2,558,300,10,1,70,40,1,0,1,0,0
0,70,6,3,558,0,0,0,0,0,0,0,0,0,1
343,70,7,1,559,100,10,4,70,20,1,0,1,0,0
40,70,7,2,559,100,15,2,50,20,1,0,1,0,0
0,70,7,3,559,0,0,0,0,0,0,0,0,0,1
758,70,8,1,560,200,10,2,70,30,1,0,1,0,0
529,70,8,2,560,100,20,1,50,30,1,0,0,1,0
0,70,8,3,560,0,0,0,0,0,0,0,0,0,1
754,71,1,1,561,100,20,1,70,30,0,1,1,0,0
302,71,1,2,561,200,15,0.5,70,20,0,1,1,0,0
0,71,1,3,561,0,0,0,0,0,0,0,0,0,1
1186,71,2,1,562,100,20,1,70,40,0,1,1,0,0
368,71,2,2,562,200,20,0.5,70,20,1,0,0,1,0
0,71,2,3,562,0,0,0,0,0,0,0,0,0,1
681,71,3,1,563,300,15,1,60,30,0,1,0,1,0
1137,71,3,2,563,300,10,4,60,40,1,0,0,1,0
0,71,3,3,563,0,0,0,0,0,0,0,0,0,1
1243,71,4,1,564,100,10,1,70,40,1,0,0,1,0
1165,71,4,2,564,100,15,0.5,70,40,0,1,1,0,0
0,71,4,3,564,0,0,0,0,0,0,0,0,0,1
1276,71,5,1,565,100,20,2,70,40,0,1,0,1,0
149,71,5,2,565,200,15,0.5,60,20,1,0,1,0,0
0,71,5,3,565,0,0,0,0,0,0,0,0,0,1
533,71,6,1,566,200,10,1,50,30,0,1,0,1,0
372,71,6,2,566,300,10,0.5,70,20,0,1,0,1,0
0,71,6,3,566,0,0,0,0,0,0,0,0,0,1
268,71,7,1,567,100,20,2,60,20,0,1,0,1,0
8,71,7,2,567,200,20,0.5,50,20,1,0,1,0,0
0,71,7,3,567,0,0,0,0,0,0,0,0,0,1
681,71,8,1,568,300,15,1,60,30,0,1,0,1,0
51,71,8,2,568,300,15,2,50,20,0,1,1,0,0
0,71,8,3,568,0,0,0,0,0,0,0,0,0,1
1177,72,1,1,569,100,20,1,70,40,1,0,1,0,0
273,72,1,2,569,300,10,4,60,20,1,0,0,1,0
0,72,1,3,569,0,0,0,0,0,0,0,0,0,1
106,72,2,1,570,100,20,1,50,20,0,1,0,1,0
591,72,2,2,570,300,15,0.5,60,30,0,1,1,0,0
0,72,2,3,570,0,0,0,0,0,0,0,0,0,1
1101,72,3,1,571,300,10,1,60,40,1,0,0,1,0
71,72,3,2,571,200,20,4,50,20,0,1,1,0,0
0,72,3,3,571,0,0,0,0,0,0,0,0,0,1
1163,72,4,1,572,200,10,0.5,70,40,0,1,1,0,0
567,72,4,2,572,300,20,4,50,30,1,0,0,1,0
0,72,4,3,572,0,0,0,0,0,0,0,0,0,1
810,72,5,1,573,300,20,0.5,70,30,0,1,0,1,0
277,72,5,2,573,100,20,4,60,20,1,0,0,1,0
0,72,5,3,573,0,0,0,0,0,0,0,0,0,1
832,72,6,1,574,100,15,2,70,30,1,0,0,1,0
967,72,6,2,574,100,15,1,50,40,0,1,0,1,0
0,72,6,3,574,0,0,0,0,0,0,0,0,0,1
295,72,7,1,575,100,20,0.5,70,20,1,0,1,0,0
1213,72,7,2,575,100,20,4,70,40,1,0,1,0,0
0,72,7,3,575,0,0,0,0,0,0,0,0,0,1
899,72,8,1,576,200,20,1,50,40,0,1,1,0,0
665,72,8,2,576,200,20,0.5,60,30,0,1,0,1,0
0,72,8,3,576,0,0,0,0,0,0,0,0,0,1
980,73,1,1,577,200,20,2,50,40,1,0,0,1,0
47,73,1,2,577,200,10,2,50,20,0,1,1,0,0
0,73,1,3,577,0,0,0,0,0,0,0,0,0,1
526,73,2,1,578,100,15,1,50,30,1,0,0,1,0
711,73,2,2,578,300,20,4,60,30,1,0,0,1,0
0,73,2,3,578,0,0,0,0,0,0,0,0,0,1
1226,73,3,1,579,200,10,0.5,70,40,1,0,0,1,0
409,73,3,2,579,100,15,2,70,20,0,1,0,1,0
0,73,3,3,579,0,0,0,0,0,0,0,0,0,1
183,73,4,1,580,300,10,2,60,20,1,0,1,0,0
675,73,4,2,580,300,20,1,60,30,1,0,0,1,0
0,73,4,3,580,0,0,0,0,0,0,0,0,0,1
1260,73,5,1,581,300,20,1,70,40,0,1,0,1,0
499,73,5,2,581,100,15,4,50,30,0,1,1,0,0
0,73,5,3,581,0,0,0,0,0,0,0,0,0,1
1177,73,6,1,582,100,20,1,70,40,1,0,1,0,0
315,73,6,2,582,300,20,1,70,20,1,0,1,0,0
0,73,6,3,582,0,0,0,0,0,0,0,0,0,1
516,73,7,1,583,300,10,0.5,50,30,0,1,0,1,0
127,73,7,2,583,100,10,4,50,20,1,0,0,1,0
0,73,7,3,583,0,0,0,0,0,0,0,0,0,1
854,73,8,1,584,200,20,4,70,30,1,0,0,1,0
629,73,8,2,584,200,20,2,60,30,0,1,1,0,0
0,73,8,3,584,0,0,0,0,0,0,0,0,0,1
154,74,1,1,585,100,10,0.5,60,20,0,1,1,0,0
1158,74,1,2,585,300,15,0.5,70,40,1,0,1,0,0
0,74,1,3,585,0,0,0,0,0,0,0,0,0,1
1172,74,2,1,586,200,10,1,70,40,1,0,1,0,0
8,74,2,2,586,200,20,0.5,50,20,1,0,1,0,0
0,74,2,3,586,0,0,0,0,0,0,0,0,0,1
742,74,3,1,587,100,15,1,70,30,1,0,1,0,0
1119,74,3,2,587,300,10,2,60,40,1,0,0,1,0
0,74,3,3,587,0,0,0,0,0,0,0,0,0,1
885,74,4,1,588,300,10,1,50,40,1,0,1,0,0
232,74,4,2,588,100,20,0.5,60,20,0,1,0,1,0
0,74,4,3,588,0,0,0,0,0,0,0,0,0,1
89,74,5,1,589,200,20,0.5,50,20,0,1,0,1,0
868,74,5,2,589,100,15,0.5,50,40,1,0,1,0,0
0,74,5,3,589,0,0,0,0,0,0,0,0,0,1
702,74,6,1,590,300,20,2,60,30,0,1,0,1,0
801,74,6,2,590,300,20,0.5,70,30,1,0,0,1,0
0,74,6,3,590,0,0,0,0,0,0,0,0,0,1
303,74,7,1,591,300,15,0.5,70,20,0,1,1,0,0
852,74,7,2,591,300,15,4,70,30,1,0,0,1,0
0,74,7,3,591,0,0,0,0,0,0,0,0,0,1
29,74,8,1,592,200,10,1,50,20,0,1,1,0,0
210,74,8,2,592,300,10,4,60,20,0,1,1,0,0
0,74,8,3,592,0,0,0,0,0,0,0,0,0,1
1179,75,1,1,593,300,20,1,70,40,1,0,1,0,0
356,75,1,2,593,200,15,4,70,20,0,1,1,0,0
0,75,1,3,593,0,0,0,0,0,0,0,0,0,1
779,75,2,1,594,200,15,4,70,30,1,0,1,0,0
1026,75,2,2,594,300,20,0.5,60,40,0,1,1,0,0
0,75,2,3,594,0,0,0,0,0,0,0,0,0,1
138,75,3,1,595,300,10,4,50,20,0,1,0,1,0
1006,75,3,2,595,100,20,4,50,40,0,1,0,1,0
0,75,3,3,595,0,0,0,0,0,0,0,0,0,1
284,75,4,1,596,200,15,4,60,20,0,1,0,1,0
434,75,4,2,596,200,10,0.5,50,30,1,0,1,0,0
0,75,4,3,596,0,0,0,0,0,0,0,0,0,1
931,75,5,1,597,100,15,4,50,40,0,1,1,0,0
459,75,5,2,597,300,20,1,50,30,1,0,1,0,0
0,75,5,3,597,0,0,0,0,0,0,0,0,0,1
770,75,6,1,598,200,15,2,70,30,0,1,1,0,0
340,75,6,2,598,100,20,2,70,20,0,1,1,0,0
0,75,6,3,598,0,0,0,0,0,0,0,0,0,1
615,75,7,1,599,300,10,2,60,30,1,0,1,0,0
773,75,7,2,599,200,20,2,70,30,0,1,1,0,0
0,75,7,3,599,0,0,0,0,0,0,0,0,0,1
21,75,8,1,600,300,10,1,50,20,1,0,1,0,0
1206,75,8,2,600,300,20,2,70,40,0,1,1,0,0
0,75,8,3,600,0,0,0,0,0,0,0,0,0,1
679,76,1,1,601,100,15,1,60,30,0,1,0,1,0
791,76,1,2,601,200,20,4,70,30,0,1,1,0,0
0,76,1,3,601,0,0,0,0,0,0,0,0,0,1
594,76,2,1,602,300,20,0.5,60,30,0,1,1,0,0
763,76,2,2,602,100,20,2,70,30,1,0,1,0,0
0,76,2,3,602,0,0,0,0,0,0,0,0,0,1
400,76,3,1,603,100,15,2,70,20,1,0,0,1,0
1095,76,3,2,603,300,15,0.5,60,40,0,1,0,1,0
0,76,3,3,603,0,0,0,0,0,0,0,0,0,1
542,76,4,1,604,200,10,2,50,30,1,0,0,1,0
873,76,4,2,604,300,20,0.5,50,40,1,0,1,0,0
0,76,4,3,604,0,0,0,0,0,0,0,0,0,1
603,76,5,1,605,300,20,1,60,30,1,0,1,0,0
527,76,5,2,605,200,15,1,50,30,1,0,0,1,0
0,76,5,3,605,0,0,0,0,0,0,0,0,0,1
549,76,6,1,606,300,20,2,50,30,1,0,0,1,0
95,76,6,2,606,200,15,1,50,20,1,0,0,1,0
0,76,6,3,606,0,0,0,0,0,0,0,0,0,1
